"Link text, e.g. &#8220;Ransom Demands (PDF)&#8221;","Link text, e.g. &#8220;Ransom Demands (PDF)&#8221;"
"Link Image To:","Link Image To:"
"Link to image","Link to image"
"You are using the multi-file uploader. Problems? Try the <a href=\"%s\" target=\"%s\">browser uploader</a> instead.","You are using the multi-file uploader. Problems? Try the <a href=\"%s\" target=\"%s\">browser uploader</a> instead."
"You are using the browser&#8217;s built-in file uploader. The WordPress uploader includes multiple file selection and drag and drop capability. <a href=\"#\">Switch to the multi-file uploader</a>.","You are using the browser&#8217;s built-in file uploader. The WordPress uploader includes multiple file selection and drag and drop capability. <a href=\"#\">Switch to the multi-file uploader</a>."
"Scale images to match the large size selected in %simage options%s (%s3$d &times; %s4$d).","Scale images to match the large size selected in %simage options%s (%s3$d &times; %s4$d)."
"Sorry, you have used all of your storage quota of %s MB.","Sorry, you have used all of your storage quota of %s MB."
"File URL:","File URL:"
"You do not have sufficient permissions to access this page.","You do not have sufficient permissions to access this page."
"Preview Changes","Preview Changes"
"Visibility:","Visibility:"
"Password protected","Password protected"
"Stick this post to the front page","Stick this post to the front page"
"Scheduled for: <b>%s</b>","Scheduled for: <b>%s</b>"
"Published on: <b>%s</b>","Published on: <b>%s</b>"
"Publish <b>immediately</b>","Publish <b>immediately</b>"
"Schedule for: <b>%s</b>","Schedule for: <b>%s</b>"
"Publish on: <b>%s</b>","Publish on: <b>%s</b>"
"Uploaded on: <b>%s</b>","Uploaded on: <b>%s</b>"
"Most Used","Most Used"
"Excerpts are optional hand-crafted summaries of your content that can be used in your theme. <a href=\"http://codex.wordpress.org/Excerpt\" target=\"_blank\">Learn more about manual excerpts.</a>","Excerpts are optional hand-crafted summaries of your content that can be used in your theme. <a href=\"http://codex.wordpress.org/Excerpt\" target=\"_blank\">Learn more about manual excerpts.</a>"
"Already pinged:","Already pinged:"
"Send trackbacks to:","Send trackbacks to:"
"Separate multiple URLs with spaces","Separate multiple URLs with spaces"
"Trackbacks are a way to notify legacy blog systems that you&#8217;ve linked to them. If you link other WordPress sites they&#8217;ll be notified automatically using <a href=\"http://codex.wordpress.org/Introduction_to_Blogging#Managing_Comments\" target=\"_blank\">pingbacks</a>, no other action necessary.","Trackbacks are a way to notify legacy blog systems that you&#8217;ve linked to them. If you link other WordPress sites they&#8217;ll be notified automatically using <a href=\"http://codex.wordpress.org/Introduction_to_Blogging#Managing_Comments\" target=\"_blank\">pingbacks</a>, no other action necessary."
"Custom fields can be used to add extra metadata to a post that you can <a href=\"http://codex.wordpress.org/Using_Custom_Fields\" target=\"_blank\">use in your theme</a>.","Custom fields can be used to add extra metadata to a post that you can <a href=\"http://codex.wordpress.org/Using_Custom_Fields\" target=\"_blank\">use in your theme</a>."
"Allow comments.","Allow comments."
"Allow <a href=\"%s\" target=\"_blank\">trackbacks and pingbacks</a> on this page.","Allow <a href=\"%s\" target=\"_blank\">trackbacks and pingbacks</a> on this page."
"http://codex.wordpress.org/Introduction_to_Blogging#Managing_Comments","http://codex.wordpress.org/Introduction_to_Blogging#Managing_Comments"
"Add comment","Add comment"
"Show comments","Show comments"
"(no parent)","(no parent)"
"Need help? Use the Help tab in the upper right of your screen.","Need help? Use the Help tab in the upper right of your screen."
"Visit Link","Visit Link"
"Keep this link private","Keep this link private"
"You are about to delete this link '%s'\n 'Cancel' to stop, 'OK' to delete.","You are about to delete this link '%s'\n 'Cancel' to stop, 'OK' to delete."
"+ Add New Category","+ Add New Category"
"New category name","New category name"
"<code>_blank</code> &mdash; new window or tab.","<code>_blank</code> &mdash; new window or tab."
"<code>_top</code> &mdash; current window or tab, with no frames.","<code>_top</code> &mdash; current window or tab, with no frames."
"<code>_none</code> &mdash; same window or tab.","<code>_none</code> &mdash; same window or tab."
"Choose the target frame for your link.","Choose the target frame for your link."
"rel:","rel:"
"identity","identity"
"another web address of mine","another web address of mine"
"friendship","friendship"
"contact","contact"
"acquaintance","acquaintance"
"friend","friend"
"physical","physical"
"met","met"
"professional","professional"
"co-worker","co-worker"
"colleague","colleague"
"geographical","geographical"
"co-resident","co-resident"
"neighbor","neighbor"
"family","family"
"child","child"
"kin","kin"
"parent","parent"
"sibling","sibling"
"spouse","spouse"
"romantic","romantic"
"muse","muse"
"crush","crush"
"date","date"
"sweetheart","sweetheart"
"If the link is to a person, you can specify your relationship with them using the above form. If you would like to learn more about the idea check out <a href=\"http://gmpg.org/xfn/\">XFN</a>.","If the link is to a person, you can specify your relationship with them using the above form. If you would like to learn more about the idea check out <a href=\"http://gmpg.org/xfn/\">XFN</a>."
"Image Address","Image Address"
"RSS Address","RSS Address"
"Notes","Notes"
"(Leave at 0 for no rating.)","(Leave at 0 for no rating.)"
"Admin Color Scheme","Admin Color Scheme"
"Sorry, you must delete files before you can upload any more.","Sorry, you must delete files before you can upload any more."
"Not enough space to upload. %s KB needed.","Not enough space to upload. %s KB needed."
"This file is too big. Files must be less than %s KB in size.","This file is too big. Files must be less than %s KB in size."
"You have used your space quota. Please delete files before uploading.","You have used your space quota. Please delete files before uploading."
"Back","Back"
"Dear user,\n\nYou recently requested to have the administration email address on\nyour site changed.\nIf this is correct, please click on the following link to change it:\n###ADMIN_URL###\n\nYou can safely ignore and delete this email if you do not want to\ntake this action.\n\nThis email has been sent to ###EMAIL###\n\nRegards,\nAll at ###SITENAME###\n###SITEURL###","Dear user,\n\nYou recently requested to have the administration email address on\nyour site changed.\nIf this is correct, please click on the following link to change it:\n###ADMIN_URL###\n\nYou can safely ignore and delete this email if you do not want to\ntake this action.\n\nThis email has been sent to ###EMAIL###\n\nRegards,\nAll at ###SITENAME###\n###SITEURL###"
"[%s] New Admin Email Address","[%s] New Admin Email Address"
"<strong>ERROR</strong>: The email address is already used.","<strong>ERROR</strong>: The email address is already used."
"Dear user,\n\nYou recently requested to have the email address on your account changed.\nIf this is correct, please click on the following link to change it:\n###ADMIN_URL###\n\nYou can safely ignore and delete this email if you do not want to\ntake this action.\n\nThis email has been sent to ###EMAIL###\n\nRegards,\nAll at ###SITENAME###\n###SITEURL###","Dear user,\n\nYou recently requested to have the email address on your account changed.\nIf this is correct, please click on the following link to change it:\n###ADMIN_URL###\n\nYou can safely ignore and delete this email if you do not want to\ntake this action.\n\nThis email has been sent to ###EMAIL###\n\nRegards,\nAll at ###SITENAME###\n###SITEURL###"
"[%s] New Email Address","[%s] New Email Address"
"Your email address has not been updated yet. Please check your inbox at %s for a confirmation email.","Your email address has not been updated yet. Please check your inbox at %s for a confirmation email."
"Sorry, you have used your space allocation. Please delete some files to upload more files.","Sorry, you have used your space allocation. Please delete some files to upload more files."
"Used: %s%s% of %s","Used: %s%s% of %s"
"Site Upload Space Quota","Site Upload Space Quota"
"MB (Leave blank for network default)","MB (Leave blank for network default)"
"You attempted to access the \"%s\" dashboard, but you do not currently have privileges on this site. If you believe you should be able to access the \"%s\" dashboard, please contact your network administrator.","You attempted to access the \"%s\" dashboard, but you do not currently have privileges on this site. If you believe you should be able to access the \"%s\" dashboard, please contact your network administrator."
"If you reached this screen by accident and meant to visit one of your own sites, here are some shortcuts to help you find your way.","If you reached this screen by accident and meant to visit one of your own sites, here are some shortcuts to help you find your way."
"Your Sites","Your Sites"
"Visit Dashboard","Visit Dashboard"
"View Site","View Site"
"American English","American English"
"British English","British English"
"English","English"
"Warning! WordPress encrypts user cookies, but you must add the following lines to <strong>wp-config.php</strong> for it to be more secure.","Warning! WordPress encrypts user cookies, but you must add the following lines to <strong>wp-config.php</strong> for it to be more secure."
"Before the line <code>/* That's all, stop editing! Happy blogging. */</code> please add this code:","Before the line <code>/* That's all, stop editing! Happy blogging. */</code> please add this code:"
"Thank you for Updating! Please visit the <a href=\"%s\">Update Network</a> page to update all your sites.","Thank you for Updating! Please visit the <a href=\"%s\">Update Network</a> page to update all your sites."
"Primary Site","Primary Site"
"%s (Invalid)","%s (Invalid)"
"%s (Pending)","%s (Pending)"
"Move up","Move up"
"Move down","Move down"
"Edit Menu Item","Edit Menu Item"
"Navigation Label","Navigation Label"
"Title Attribute","Title Attribute"
"CSS Classes (optional)","CSS Classes (optional)"
"The description will be displayed in the menu if the current theme supports it.","The description will be displayed in the menu if the current theme supports it."
"Original: %s","Original: %s"
"Home: %s","Home: %s"
"Theme Locations","Theme Locations"
"Custom Links","Custom Links"
"The current theme does not natively support menus, but you can use the &#8220;Custom Menu&#8221; widget to add any menus you create here to the theme&#8217;s sidebar.","The current theme does not natively support menus, but you can use the &#8220;Custom Menu&#8221; widget to add any menus you create here to the theme&#8217;s sidebar."
"Label","Label"
"Menu Item","Menu Item"
"Add to Menu","Add to Menu"
"No items.","No items."
"Most Recent","Most Recent"
"View All","View All"
"Select menu items (pages, categories, links) from the boxes at left to begin building your custom menu.","Select menu items (pages, categories, links) from the boxes at left to begin building your custom menu."
"The Walker class named <strong>%s</strong> does not exist.","The Walker class named <strong>%s</strong> does not exist."
"Click Save Menu to make pending menu items public.","Click Save Menu to make pending menu items public."
"There are some invalid menu items. Please check or delete them.","There are some invalid menu items. Please check or delete them."
"Show advanced menu properties","Show advanced menu properties"
"Link Target","Link Target"
"CSS Classes","CSS Classes"
"An unexpected error occurred. Something may be wrong with WordPress.org or this server&#8217;s configuration. If you continue to have problems, please try the <a href=\"http://wordpress.org/support/\">support forums</a>.","An unexpected error occurred. Something may be wrong with WordPress.org or this server&#8217;s configuration. If you continue to have problems, please try the <a href=\"http://wordpress.org/support/\">support forums</a>."
"Plugins extend and expand the functionality of WordPress. You may automatically install plugins from the <a href=\"http://wordpress.org/extend/plugins/\">WordPress Plugin Directory</a> or upload a plugin in .zip format via <a href=\"%s\">this page</a>.","Plugins extend and expand the functionality of WordPress. You may automatically install plugins from the <a href=\"http://wordpress.org/extend/plugins/\">WordPress Plugin Directory</a> or upload a plugin in .zip format via <a href=\"%s\">this page</a>."
"Popular tags","Popular tags"
"You may also browse based on the most popular tags in the Plugin Directory:","You may also browse based on the most popular tags in the Plugin Directory:"
"%s plugin","%s plugin"
"%s plugins","%s plugins"
"Keyword","Keyword"
"Search Plugins","Search Plugins"
"Install a plugin in .zip format","Install a plugin in .zip format"
"If you have a plugin in a .zip format, you may install it by uploading it here.","If you have a plugin in a .zip format, you may install it by uploading it here."
"Plugin zip file","Plugin zip file"
"If you have marked plugins as favorites on WordPress.org, you can browse them here.","If you have marked plugins as favorites on WordPress.org, you can browse them here."
"Your WordPress.org username:","Your WordPress.org username:"
"Get Favorites","Get Favorites"
"Installation","Installation"
"FAQ","FAQ"
"Screenshots","Screenshots"
"Changelog","Changelog"
"Other Notes","Other Notes"
"Plugin Install","Plugin Install"
"Install Update Now","Install Update Now"
"Newer Version (%s) Installed","Newer Version (%s) Installed"
"Latest Version Installed","Latest Version Installed"
"FYI","FYI"
"Author:","Author:"
"Last Updated:","Last Updated:"
"Requires WordPress Version:","Requires WordPress Version:"
"%s or higher","%s or higher"
"Compatible up to:","Compatible up to:"
"Downloaded:","Downloaded:"
"WordPress.org Plugin Page &#187;","WordPress.org Plugin Page &#187;"
"Plugin Homepage &#187;","Plugin Homepage &#187;"
"Average Rating","Average Rating"
"<strong>Warning:</strong> This plugin has <strong>not been tested</strong> with your current version of WordPress.","<strong>Warning:</strong> This plugin has <strong>not been tested</strong> with your current version of WordPress."
"<strong>Warning:</strong> This plugin has <strong>not been marked as compatible</strong> with your version of WordPress.","<strong>Warning:</strong> This plugin has <strong>not been marked as compatible</strong> with your version of WordPress."
"The <code>%s</code> plugin header is deprecated. Use <code>%s</code> instead.","The <code>%s</code> plugin header is deprecated. Use <code>%s</code> instead."
"Visit plugin homepage","Visit plugin homepage"
"By %s.","By %s."
"Advanced caching plugin.","Advanced caching plugin."
"Custom database class.","Custom database class."
"Custom database error message.","Custom database error message."
"Custom install script.","Custom install script."
"Custom maintenance message.","Custom maintenance message."
"External object cache.","External object cache."
"Executed before Multisite is loaded.","Executed before Multisite is loaded."
"Custom site deleted message.","Custom site deleted message."
"Custom site inactive message.","Custom site inactive message."
"Custom site suspended message.","Custom site suspended message."
"The plugin generated unexpected output.","The plugin generated unexpected output."
"One of the plugins is invalid.","One of the plugins is invalid."
"Could not fully remove the plugin(s) %s.","Could not fully remove the plugin(s) %s."
"Invalid plugin path.","Invalid plugin path."
"Plugin file does not exist.","Plugin file does not exist."
"The plugin does not have a valid header.","The plugin does not have a valid header."
"The \"%s\" options group has been removed. Use another settings group.","The \"%s\" options group has been removed. Use another settings group."
"You are not allowed to edit pages as this user.","You are not allowed to edit pages as this user."
"You are not allowed to edit posts as this user.","You are not allowed to edit posts as this user."
"You are not allowed to edit pages.","You are not allowed to edit pages."
"You are not allowed to edit posts.","You are not allowed to edit posts."
"Auto Draft","Auto Draft"
"You are not allowed to create pages on this site.","You are not allowed to create pages on this site."
"You are not allowed to create posts or drafts on this site.","You are not allowed to create posts or drafts on this site."
"Click to edit this part of the permalink","Click to edit this part of the permalink"
"Temporary permalink. Click to edit this part.","Temporary permalink. Click to edit this part."
"Permalink:","Permalink:"
"Change Permalinks","Change Permalinks"
"Remove featured image","Remove featured image"
"Warning: %s is currently editing this post","Warning: %s is currently editing this post"
"Warning: %s is currently editing this page","Warning: %s is currently editing this page"
"Warning: %s is currently editing this.","Warning: %s is currently editing this."
"Preview not available. Please save as a draft first.","Preview not available. Please save as a draft first."
"0","0"
"My Site","My Site"
"Just another WordPress site","Just another WordPress site"
"F j, Y","F j, Y"
"g:i a","g:i a"
"F j, Y g:i a","F j, Y g:i a"
"Just another %s site","Just another %s site"
"Administrator","Administrator"
"Editor","Editor"
"Contributor","Contributor"
"Subscriber","Subscriber"
"You must provide a domain name.","You must provide a domain name."
"You must provide a name for your network of sites.","You must provide a name for your network of sites."
"The network already exists.","The network already exists."
"You must provide a valid e-mail address.","You must provide a valid e-mail address."
"Welcome to <a href=\"SITE_URL\">SITE_NAME</a>. This is your first post. Edit or delete it, then start blogging!","Welcome to <a href=\"SITE_URL\">SITE_NAME</a>. This is your first post. Edit or delete it, then start blogging!"
"Warning! Wildcard DNS may not be configured correctly!","Warning! Wildcard DNS may not be configured correctly!"
"The installer attempted to contact a random hostname (<code>%s</code>) on your domain.","The installer attempted to contact a random hostname (<code>%s</code>) on your domain."
"This resulted in an error message: %s","This resulted in an error message: %s"
"To use a subdomain configuration, you must have a wildcard entry in your DNS. This usually means adding a <code>*</code> hostname record pointing at your web server in your DNS configuration tool.","To use a subdomain configuration, you must have a wildcard entry in your DNS. This usually means adding a <code>*</code> hostname record pointing at your web server in your DNS configuration tool."
"You can still use your site but any subdomain you create may not be accessible. If you know your DNS is correct, ignore this message.","You can still use your site but any subdomain you create may not be accessible. If you know your DNS is correct, ignore this message."
"Contextual Help Tab","Contextual Help Tab"
"Screen Options","Screen Options"
"Enable accessibility mode","Enable accessibility mode"
"Disable accessibility mode","Disable accessibility mode"
"Screen Options Tab","Screen Options Tab"
"Show on screen","Show on screen"
"Screen Layout","Screen Layout"
"Number of Columns:","Number of Columns:"
"You did not enter a category name.","You did not enter a category name."
"Reply to Comment","Reply to Comment"
"Add new Comment","Add new Comment"
"Add Comment","Add Comment"
"Update Comment","Update Comment"
"Submit Reply","Submit Reply"
"Comment by %s moved to the trash.","Comment by %s moved to the trash."
"Comment by %s marked as spam.","Comment by %s marked as spam."
"Value","Value"
"Key","Key"
"Add New Custom Field:","Add New Custom Field:"
"Enter new","Enter new"
"Add Custom Field","Add Custom Field"
"%s-%s","%s-%s"
"%s%s, %s @ %s : %s","%s%s, %s @ %s : %s"
"Thumbnail linked to file","Thumbnail linked to file"
"Image linked to file","Image linked to file"
"Thumbnail linked to page","Thumbnail linked to page"
"Image linked to page","Image linked to page"
"Link to file","Link to file"
"Link to page","Link to page"
"Before you can upload your import file, you will need to fix the following error:","Before you can upload your import file, you will need to fix the following error:"
"Choose a file from your computer:","Choose a file from your computer:"
"Maximum size: %s","Maximum size: %s"
"Upload file and import","Upload file and import"
"Click to toggle","Click to toggle"
"The miscellaneous options group has been removed. Use another settings group.","The miscellaneous options group has been removed. Use another settings group."
"The privacy options group has been removed. Use another settings group.","The privacy options group has been removed. Use another settings group."
"Find Posts or Pages","Find Posts or Pages"
"Save Changes","Save Changes"
"New Feature: Toolbar","New Feature: Toolbar"
"We&#8217;ve combined the admin bar and the old Dashboard header into one persistent toolbar. Hover over the toolbar items to see what&#8217;s new.","We&#8217;ve combined the admin bar and the old Dashboard header into one persistent toolbar. Hover over the toolbar items to see what&#8217;s new."
"Network Admin is now located in the My Sites menu.","Network Admin is now located in the My Sites menu."
"New Feature: Saving Widgets","New Feature: Saving Widgets"
"If you change your mind and revert to your previous theme, we&#8217;ll put the widgets back the way you had them.","If you change your mind and revert to your previous theme, we&#8217;ll put the widgets back the way you had them."
"New Feature: Customizer","New Feature: Customizer"
"Click Customize to change the header, background, title and menus of the current theme, all in one place.","Click Customize to change the header, background, title and menus of the current theme, all in one place."
"Click the Live Preview links in the Available Themes list below to customize and preview another theme before activating it.","Click the Live Preview links in the Available Themes list below to customize and preview another theme before activating it."
"New Feature: Choose Image from Library","New Feature: Choose Image from Library"
"Want to use an image you uploaded earlier? Select it from your media library instead of uploading it again.","Want to use an image you uploaded earlier? Select it from your media library instead of uploading it again."
"Uploading files and creating image galleries has a whole new look. Check it out!","Uploading files and creating image galleries has a whole new look. Check it out!"
"Likely direct inclusion of wp-admin/includes/template.php in order to use add_meta_box(). This is very wrong. Hook the add_meta_box() call into the add_meta_boxes action instead.","Likely direct inclusion of wp-admin/includes/template.php in order to use add_meta_box(). This is very wrong. Hook the add_meta_box() call into the add_meta_boxes action instead."
"Search for themes by keyword.","Search for themes by keyword."
"Type of search","Type of search"
"Search by keyword","Search by keyword"
"Search by author","Search by author"
"Search by tag","Search by tag"
"Feature Filter","Feature Filter"
"Find a theme based on specific features.","Find a theme based on specific features."
"Find Themes","Find Themes"
"Install a theme in .zip format","Install a theme in .zip format"
"If you have a theme in a .zip format, you may install it by uploading it here.","If you have a theme in a .zip format, you may install it by uploading it here."
"Theme Install","Theme Install"
"Unable to locate WordPress theme directory.","Unable to locate WordPress theme directory."
"Could not fully remove the theme %s.","Could not fully remove the theme %s."
"Updating this theme will lose any customizations you have made. 'Cancel' to stop, 'OK' to update.","Updating this theme will lose any customizations you have made. 'Cancel' to stop, 'OK' to update."
"There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a>.","There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a>."
"There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a>. <em>Automatic update is unavailable for this theme.</em>","There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a>. <em>Automatic update is unavailable for this theme.</em>"
"There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a> or <a href=\"%s\" %s>update now</a>.","There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a> or <a href=\"%s\" %s>update now</a>."
"Tan","Tan"
"Dark","Dark"
"Light","Light"
"One Column","One Column"
"Two Columns","Two Columns"
"Three Columns","Three Columns"
"Four Columns","Four Columns"
"Left Sidebar","Left Sidebar"
"Right Sidebar","Right Sidebar"
"Fixed Width","Fixed Width"
"Flexible Width","Flexible Width"
"Features","Features"
"Custom Colors","Custom Colors"
"Editor Style","Editor Style"
"Featured Image Header","Featured Image Header"
"Featured Images","Featured Images"
"Flexible Header","Flexible Header"
"Front Page Posting","Front Page Posting"
"Full Width Template","Full Width Template"
"Microformats","Microformats"
"Post Formats","Post Formats"
"RTL Language Support","RTL Language Support"
"Sticky Post","Sticky Post"
"Theme Options","Theme Options"
"Threaded Comments","Threaded Comments"
"Translation Ready","Translation Ready"
"Subject","Subject"
"Holiday","Holiday"
"Photoblogging","Photoblogging"
"Seasonal","Seasonal"
"Verifying the unpacked files&#8230;","Verifying the unpacked files&#8230;"
"The update could not be unpacked","The update could not be unpacked"
"The update cannot be installed because WordPress %s requires PHP version %s or higher and MySQL version %s or higher. You are running PHP version %s and MySQL version %s.","The update cannot be installed because WordPress %s requires PHP version %s or higher and MySQL version %s or higher. You are running PHP version %s and MySQL version %s."
"The update cannot be installed because WordPress %s requires PHP version %s or higher. You are running version %s.","The update cannot be installed because WordPress %s requires PHP version %s or higher. You are running version %s."
"The update cannot be installed because WordPress %s requires MySQL version %s or higher. You are running version %s.","The update cannot be installed because WordPress %s requires MySQL version %s or higher. You are running version %s."
"Upgrading database&#8230;","Upgrading database&#8230;"
"WordPress updated successfully","WordPress updated successfully"
"Welcome to WordPress %s. You will be redirected to the About WordPress screen. If not, click <a href=\"%s\">here</a>.","Welcome to WordPress %s. You will be redirected to the About WordPress screen. If not, click <a href=\"%s\">here</a>."
"Welcome to WordPress %s. <a href=\"%s\">Learn more</a>.","Welcome to WordPress %s. <a href=\"%s\">Learn more</a>."
"You are using a development version (%s). Cool! Please <a href=\"%s\">stay updated</a>.","You are using a development version (%s). Cool! Please <a href=\"%s\">stay updated</a>."
"<a href=\"%s\">Get Version %s</a>","<a href=\"%s\">Get Version %s</a>"
"<a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> is available! <a href=\"%s\">Please update now</a>.","<a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> is available! <a href=\"%s\">Please update now</a>."
"<a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> is available! Please notify the site administrator.","<a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> is available! Please notify the site administrator."
"You are using <span class=\"b\">WordPress %s</span>.","You are using <span class=\"b\">WordPress %s</span>."
"Update to %s","Update to %s"
"Latest","Latest"
"There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a>. <em>Automatic update is unavailable for this plugin.</em>","There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a>. <em>Automatic update is unavailable for this plugin.</em>"
"There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a> or <a href=\"%s\">update now</a>.","There is a new version of %s available. <a href=\"%s\" class=\"thickbox\" title=\"%s\">View version %s details</a> or <a href=\"%s\">update now</a>."
"An automated WordPress update has failed to complete - <a href=\"%s\">please attempt the update again now</a>.","An automated WordPress update has failed to complete - <a href=\"%s\">please attempt the update again now</a>."
"An automated WordPress update has failed to complete! Please notify the site administrator.","An automated WordPress update has failed to complete! Please notify the site administrator."
"<strong><em>Note that password</em></strong> carefully! It is a <em>random</em> password that was generated just for you.","<strong><em>Note that password</em></strong> carefully! It is a <em>random</em> password that was generated just for you."
"Your chosen password.","Your chosen password."
"User already exists. Password inherited.","User already exists. Password inherited."
"The password you chose during the install.","The password you chose during the install."
"Welcome to WordPress. This is your first post. Edit or delete it, then start blogging!","Welcome to WordPress. This is your first post. Edit or delete it, then start blogging!"
"Hello world!","Hello world!"
"Mr WordPress","Mr WordPress"
"Hi, this is a comment.\nTo delete a comment, just log in and view the post&#039;s comments. There you will have the option to edit or delete them.","Hi, this is a comment.\nTo delete a comment, just log in and view the post&#039;s comments. There you will have the option to edit or delete them."
"This is an example page. It's different from a blog post because it will stay in one place and will show up in your site navigation (in most themes). Most people start with an About page that introduces them to potential site visitors. It might say something like this:\n\n<blockquote>Hi there! I'm a bike messenger by day, aspiring actor by night, and this is my blog. I live in Los Angeles, have a great dog named Jack, and I like pi&#241;a coladas. (And gettin' caught in the rain.)</blockquote>\n\n...or something like this:\n\n<blockquote>The XYZ Doohickey Company was founded in 1971, and has been providing quality doohickeys to the public ever since. Located in Gotham City, XYZ employs over 2,000 people and does all kinds of awesome things for the Gotham community.</blockquote>\n\nAs a new WordPress user, you should go to <a href=\"%s\">your dashboard</a> to delete this page and create new pages for your content. Have fun!","This is an example page. It's different from a blog post because it will stay in one place and will show up in your site navigation (in most themes). Most people start with an About page that introduces them to potential site visitors. It might say something like this:\n\n<blockquote>Hi there! I'm a bike messenger by day, aspiring actor by night, and this is my blog. I live in Los Angeles, have a great dog named Jack, and I like pi&#241;a coladas. (And gettin' caught in the rain.)</blockquote>\n\n...or something like this:\n\n<blockquote>The XYZ Doohickey Company was founded in 1971, and has been providing quality doohickeys to the public ever since. Located in Gotham City, XYZ employs over 2,000 people and does all kinds of awesome things for the Gotham community.</blockquote>\n\nAs a new WordPress user, you should go to <a href=\"%s\">your dashboard</a> to delete this page and create new pages for your content. Have fun!"
"Sample Page","Sample Page"
"Your new WordPress site has been successfully set up at:\n\n%s\n\nYou can log in to the administrator account with the following information:\n\nUsername: %s\nPassword: %s\n\nWe hope you enjoy your new site. Thanks!\n\n--The WordPress Team\nhttp://wordpress.org/\n","Your new WordPress site has been successfully set up at:\n\n%s\n\nYou can log in to the administrator account with the following information:\n\nUsername: %s\nPassword: %s\n\nWe hope you enjoy your new site. Thanks!\n\n--The WordPress Team\nhttp://wordpress.org/\n"
"New WordPress Site","New WordPress Site"
"You can&#8217;t give users that role.","You can&#8217;t give users that role."
"<strong>ERROR</strong>: You entered your new password only once.","<strong>ERROR</strong>: You entered your new password only once."
"<strong>ERROR</strong>: Please enter your password.","<strong>ERROR</strong>: Please enter your password."
"<strong>ERROR</strong>: Please enter your password twice.","<strong>ERROR</strong>: Please enter your password twice."
"<strong>ERROR</strong>: Passwords may not contain the character \"\\\".","<strong>ERROR</strong>: Passwords may not contain the character \"\\\"."
"<strong>ERROR</strong>: Please enter the same password in the two password fields.","<strong>ERROR</strong>: Please enter the same password in the two password fields."
"<strong>ERROR</strong>: Please enter an e-mail address.","<strong>ERROR</strong>: Please enter an e-mail address."
"Notice:","Notice:"
"You&rsquo;re using the auto-generated password for your account. Would you like to change it to something easier to remember?","You&rsquo;re using the auto-generated password for your account. Would you like to change it to something easier to remember?"
"Yes, take me to my profile page","Yes, take me to my profile page"
"No thanks, do not remind me again","No thanks, do not remind me again"
"Welcome to your WordPress Dashboard! This is the screen you will see when you log in to your site, and gives you access to all the site management features of WordPress. You can get help for any screen by clicking the Help tab in the upper corner.","Welcome to your WordPress Dashboard! This is the screen you will see when you log in to your site, and gives you access to all the site management features of WordPress. You can get help for any screen by clicking the Help tab in the upper corner."
"The left-hand navigation menu provides links to all of the WordPress administration screens, with submenu items displayed on hover. You can minimize this menu to a narrow icon strip by clicking on the Collapse Menu arrow at the bottom.","The left-hand navigation menu provides links to all of the WordPress administration screens, with submenu items displayed on hover. You can minimize this menu to a narrow icon strip by clicking on the Collapse Menu arrow at the bottom."
"Links in the Toolbar at the top of the screen connect your dashboard and the front end of your site, and provide access to your profile and helpful WordPress information.","Links in the Toolbar at the top of the screen connect your dashboard and the front end of your site, and provide access to your profile and helpful WordPress information."
"You can use the following controls to arrange your Dashboard screen to suit your workflow. This is true on most other administration screens as well.","You can use the following controls to arrange your Dashboard screen to suit your workflow. This is true on most other administration screens as well."
"<strong>Screen Options</strong> - Use the Screen Options tab to choose which Dashboard boxes to show, and how many columns to display.","<strong>Screen Options</strong> - Use the Screen Options tab to choose which Dashboard boxes to show, and how many columns to display."
"<strong>Drag and Drop</strong> - To rearrange the boxes, drag and drop by clicking on the title bar of the selected box and releasing when you see a gray dotted-line rectangle appear in the location you want to place the box.","<strong>Drag and Drop</strong> - To rearrange the boxes, drag and drop by clicking on the title bar of the selected box and releasing when you see a gray dotted-line rectangle appear in the location you want to place the box."
"<strong>Box Controls</strong> - Click the title bar of the box to expand or collapse it. In addition, some boxes have configurable content, and will show a &#8220;Configure&#8221; link in the title bar if you hover over it.","<strong>Box Controls</strong> - Click the title bar of the box to expand or collapse it. In addition, some boxes have configurable content, and will show a &#8220;Configure&#8221; link in the title bar if you hover over it."
"Layout","Layout"
"The boxes on your Dashboard screen are:","The boxes on your Dashboard screen are:"
